3-v	0.9167321167321167
8-v	0.9099912023232096
16-v	0.899806301142428
25-v	0.8895041772030345
32-v	0.8829052658750646
64-v	0.8572968759070816
125-v	0.8248098745085922
250-v	0.7786874220998735
500-v	0.7329171587649739
3-n	0.782461580466495
8-n	0.7836462916404776
16-n	0.7766904444930155
25-n	0.7723520836475142
32-n	0.7672128157582759
64-n	0.7468135080119004
125-n	0.7196852013228473
250-n	0.6851460464062102
500-n	0.641797613808034
